city,segment_id,query_time,year_entries,query_time,month_entries,week_entries,polyline
"Denver, CO",1136749,5/8/20 1:06,962,5/9/20 8:17,165,116,_pgqFl|t_SSEOMAQBS@w@GoADs@Cs@?WFU?SGOMMSe@OCm@DOTa@Oc@@YIcAHa@RGPBjAFl@Gp@ONc@?WBa@@QC_AF]@OEi@GSIc@IO?_@Hy@Ei@D_@Ae@GkCHi@GwBNe@KsABm@CaAHYAUBg@Ae@De@IM?{@@sAAQD_ABQA_@IoABy@Lg@@QFU^QJQ@YW{@S_@Oa@?Q@[IUAg@F]Ce@FQA]Ic@FQ?u@Mu@@]Fq@GyADi@IMRERAVBX?XCVL|A@n@CVIVHjACvAJd@?TG|@Dv@Mx@LlADjAPLRHRC`@Wt@K`@CNEFGn@Bx@JdADt@XN@d@Gt@@lBGr@BtA@~@Id@@TC\?LBLFP?f@KN?d@GP@d@Jx@?LARKRE`@Hf@CV?\Fz@Mp@D\EP?^Fz@HN?XKLAv@LR?b@IR?h@H`@C`ALLA^Od@Kf@?t@XNBp@A^DNCNIf@KP?`@Ll@FP?r@Qb@Bd@J^C`@@d@Lr@BhACf@ENC\MFM@UQYCUCaAGc@\qI?q@ECAKFU@m@
"Denver, CO",5667731,5/8/20 1:06,927,5/9/20 8:17,152,109,iliqFzut_SUCqABcAx@i@MeAc@e@G[AgAAo@DuBEa@H_AEiAFc@Ji@RY\ITG^MZUPORM^MnAFr@Nn@RnEE~AHdBJb@RTxAG\@xAZ~@J|ADf@GbFEjAJnE@~CM`@MZ?vBNf@@`CEn@Br@Gv@Bl@AfABLDz@@bADf@K`BMfANnAFj@AxGCpBTj@?h@A`@Ob@Wb@c@Pk@@q@Am@GgC?_BA}@Gs@CaEYaAGq@?w@^iBCk@W_@c@S_AIq@CcABa@FIJAFKjDCFSRmA@uAEuBCuALcAOaBAeEBaECsABc@DcA?m@EqA@cCAg@ByAAkA@
"Denver, CO",5617703,5/8/20 1:07,860,5/9/20 8:18,159,116,uiqqFj}}_SeAUc@U[Yc@Wo@QoAg@a@G}@C{A?g@CcAMc@Ms@@g@Dm@?a@CiB[mAKWA{B?m@G[Wc@Uk@Wa@YWYi@eBsAgByByDu@oAcAgA{@oA[g@o@sA_@o@sBiC_@Y
"Denver, CO",944290,5/8/20 1:07,718,5/9/20 8:18,117,69,qsgqFh~baSLFPBPJP^V\Nb@HvA?\GhBM^QR`@@XL\V`AdAXh@LLPL^Hp@D
"Denver, CO",1491100,5/8/20 1:07,688,5/9/20 8:18,138,103,eisqFbu|_S^VRRdA|Aj@r@|@xAfBpCPRf@b@PTlCtElAfBNh@NlATh@RTp@f@`@LdANzED|@Jn@NjALn@@x@Gl@Ab@Nb@FtABlB?b@BfCl@`@N
"Denver, CO",1221613,5/8/20 1:07,1170,5/9/20 8:19,227,138,}klqFvpu_Sp@EK@|@?d@B^AnA?fADE?vCGjADd@Dj@KID
"Denver, CO",4631741,5/8/20 1:07,733,5/9/20 8:19,73,41,y{wqFtmfaSUPe@J_C~@_ATuDpCGd@]Xa@f@{@l@QXYv@O|CBj@?tABJKbAw@~Ak@d@CFYPYXu@h@ELWRYhAMT
"Denver, CO",1981561,5/8/20 1:07,727,5/9/20 8:19,102,53,oyxqFpn`aSSHSR]NWRUH[XGL[Ty@`Am@TWTc@|@Wz@Wf@QXi@j@GTC@W_@EA@TKA]c@Ye@OQk@_@SCm@Aq@DY?MHS\QDe@MWNUH{@DSL
"Denver, CO",5617729,5/8/20 1:08,1127,5/9/20 8:20,203,145,elsqF`x|_S`CbEx@jAX\Vh@|@tA^h@b@ZVZ`CzDvAjCjBvC`@b@p@l@r@d@jARjBNZE`AArFV^?pAJdBFlB@`BHzBVh@BfAV
"Denver, CO",1716079,5/8/20 1:08,624,5/9/20 8:20,92,52,aejqFhgo_SFoB?m@JoA@_ADs@EoCFy@Jm@Pk@h@sDLk@T_@Hq@Rw@P]j@sAN}@h@_BN_@\o@Ri@
"Denver, CO",3613241,5/8/20 1:08,822,5/9/20 8:21,87,51,ewxqF|ugaSXoB?OHc@EOHIN]f@]t@_AD?VYLC\m@JM\s@DKFCJUCYBe@?BCmAF]?m@Pe@BU?YFa@TU\w@`@]b@e@?GJUX]xAmAXYJYPCNKb@JVGpAo@z@i@T?
"Denver, CO",4849206,5/8/20 1:08,763,5/9/20 8:21,165,116,_crqFrgo_S^@`BGf@@`@Kb@CfAH\HhAIf@Hf@CnB?`@CTU
"Denver, CO",1307506,5/8/20 1:08,524,5/9/20 8:21,83,52,iteqFnedaSLGPDJb@HRAg@c@cAEUEa@@c@Fq@C]VoBd@yBP[RWPKFA@@[j@Sl@ANBREV?RJn@DIFk@Vo@d@m@LGJ@WXM^Gf@@\ARBXZ`Ad@h@Xp@@z@G\Qd@?VNYp@{@Tc@D]EUBALLBN@x@CNHEJOHQIoAYa@?QEGKo@LSIw@FMLEZWTC
"Denver, CO",2324759,5/8/20 1:08,572,5/9/20 8:22,91,56,y~fqFzpx`SAFQAGEMCk@UC?BVV`AJNl@\VXr@f@LNHRBT?d@DPFLf@ZLBJ?VMn@M^[HDR\RZFNBPEf@Ob@O^CNLbBBxBF`@APGPBLjADFBJX
"Denver, CO",1512164,5/8/20 1:09,662,5/9/20 8:22,144,108,ywoqFrzs_SUI]I[CWLk@h@q@^_@r@Gb@AXHlCIbACzBJpA@ZM`B?n@D\Ap@d@N\AVER?v@Fn@Wt@BZATFTJTBjA?nACpABREhACr@BbAE\?b@FZ@d@Eh@Ab@Bb@Gf@_@t@[^C`@?PHRPR^LPRBLG\c@LKn@}AJc@?a@Ee@Wy@c@oBD_@Na@h@k@HiB@YIu@@SEsAG[EMWWWOYG_AE]?mBJw@VGDWEQHeAWu@[q@GQ?UE}AJWFYNu@Ps@JY?YKSOKQUEWAWPg@d@WP_ATQM
"Denver, CO",4554649,5/8/20 1:09,651,5/9/20 8:22,137,105,qunqF~tt_SHORUTk@Jo@Dw@Eo@Oo@o@yBA[HYXk@V_@D}@E_DGm@Mm@_@Yc@EoA@e@DoA?]Nk@Hi@?u@Q]Ag@MmAEmALoA\aADs@ISSk@Ig@@_@Xg@RQDQ?k@FQCw@Wi@BcAz@e@V[b@Kn@@v@FbAFh@E^?pBDn@Nr@AVMj@AVa@xACh@@RX`@lAC`@Gd@A`@SpAOd@TpARj@Ch@Id@@b@DnAGb@BnAG~@KdAJv@K^@ND\Ez@g@^Mj@C`@?XBh@\`@d@d@FZY
"Denver, CO",2847861,5/8/20 1:09,598,5/9/20 8:23,98,64,{pxqFf_`aSYNu@~@gAFUNa@~@SlAK@g@TMCOFMpBWNITMPfDQs@b@H@
"Denver, CO",1072919,5/8/20 1:09,554,5/9/20 8:23,71,43,itiqFnu}`Sm@NUBSGNHX?dBe@\C\JZ^Rf@Zb@PPh@PVZ?j@a@x@Ib@?`@Dj@TpAXrApApEHf@\~DJn@J^v@nBLrAVpE?ZHv@TpATd@T^p@v@p@n@TXPZb@fAT`@RXp@n@ZPfAXZN\T\PpAXxBP`@HXL\Xj@t@VLJM?EGi@Ag@D{AJm@RWNI
"Denver, CO",2497056,5/8/20 1:09,600,5/9/20 8:23,121,71,sv}pFteo_S]aCEs@`@kDL}BH]RUHA\B\@\C^Ml@e@t@}@z@wAXi@Pe@Lk@j@}FA]Kg@Qk@q@aAWo@?a@DKb@Wp@QbAk@r@[t@c@VSXKVHH`@MnCFd@XhAp@fB~@pETp@
"Denver, CO",1072901,5/8/20 1:10,556,5/9/20 8:24,77,48,sghqFfw_aSLc@\_@QLWZG`@GlBFz@?ZOFOKu@_Ae@[g@OWEeBO{@M{@[m@a@YKUGcAe@i@c@OQc@{@_@eAKOmCyCYm@Oq@Ew@KkCKmAC_AMmAKe@c@cA]mAIs@MeBS_BYuA}@{Ci@yCAS@u@DU\u@DQA_@CEQIu@QWYs@sAOKOGWAk@J_AVUBSGB?
"Denver, CO",3254740,5/8/20 1:10,645,5/9/20 8:24,93,48,{yvqF`_faSLm@BuAIgBYyA]gAGQOGQ{@Co@h@gCCYGMiAkA?s@LUXYR{@T]TOFMXgA?_BKe@EYCCPKFUPG?MJCPUFm@CMCa@?a@Ja@Ca@Bw@PQCKNqAXo@Ci@BQFgCCULs@BKFITm@XUJa@PYNw@?U`@q@LMPe@EyAKe@GIIw@?eBCiAO_AYw@g@cA]_Ae@}AFU?_ASs@]B]CUYmAm@K?UMqCYOKFoBYuA]{B]gB]gAe@e@k@UwBM_AO_ATaAt@u@z@aAlAa@TgAMQKCMe@m@iAo@yAi@_AYaBtA
"Denver, CO",2597999,5/8/20 1:10,645,5/9/20 8:24,134,100,gbpqFttt_Sj@GL@JBTPFPNB`A?hAKV@b@Et@D\RZMLCrBHfAG^BXCNBj@Il@@JBv@?\ClA@JC|@Ad@Dn@Qd@YXKNEN?PCRAd@GP?LHRb@XVL@JEXWNIh@aAPg@F_A?USmAWg@Ic@@i@Xc@BQCKAQFq@Ae@DiBCk@Y{@Kg@GIk@S{AEk@G]@_@LK?UCYDQKc@K_BCKEk@EgADoAGS@a@LSNs@J[GOEGI@ESGgCr@Q@w@N[COEOKSEs@C{@p@aAf@MRM`@ETAXBlADn@@l@AH[fAHr@@ZCh@@bACh@BNA|@Id@WNa@F
"Denver, CO",1549720,5/8/20 1:10,515,5/9/20 8:25,89,66,mgtqFbr|_SYTMDQROX{@rBu@r@{BpC
"Denver, CO",2102947,5/8/20 1:11,505,5/9/20 8:25,100,68,woqqFvzo_SItAExAGh@[fAKp@KrAM|CCnB@xBF`AA^E^Wx@OhAS`Ac@`BQb@
"Denver, CO",1389672,5/8/20 1:11,604,5/9/20 8:25,76,46,kpqqFf`b`S_@k@MIs@O_@FeBf@i@Xe@^k@z@o@jAa@p@cBjDGRKz@]bAOl@KnAw@tBGf@Ed@SfACnACPSp@Ib@EpAIXIJKHMB_@?i@a@w@Ok@Am@NaAh@g@RMJkBbAqA|@{BdAi@Ps@d@u@\YRWX]f@O^St@KpAAlA@z@Dd@VhAT^d@d@FLBPE|@@PDTv@~@P`@Hj@Bz@ClAKpAS|AYp@Kf@Cf@Bx@L|@Xr@h@~@VTNF~@LpAI~@ALBZL|@VDAbABnAJ`BM\?dBQN?\Jp@?pAWRGn@[\KbA@LCh@k@t@qAT]j@c@V]vAyAT]p@qAXoABi@KoAO{@QkA?{@EWGSS_@c@cAUkASq@i@}@g@mAKg@Ee@?SL_AdAqBl@}@P_@Lg@Hg@VqEP}@\eABg@Cc@?k@BoCDcBPgBVkBHkBJe@HQJMFU@W@m@CsASiBQm@
"Denver, CO",4452523,5/8/20 1:12,512,5/9/20 8:26,58,34,{agqF~ox`SD@C@@@FZEtAFn@FPJNJ\OBc@K{BKWKIOMk@@WCYMfA?jAFb@LV
"Denver, CO",1777588,5/8/20 1:12,617,5/9/20 8:26,42,27,{siqFxnu_Sd@u@PSXO`@Gz@Cv@@rAXfA\|A\~@D~EQ^FhBh@zAZx@JV@ZGb@AfD]hAClBBXBrA@XCtAW|@GZK~@EbBWVIXUV_@Tu@N_AHsADeA@e@?_AKqAQkA]iAQUm@e@[MYGS@E@e@b@k@`AWt@_@b@UNQJ}@LY?q@A[CyBq@eAWUKs@O[AyABeBPoBHu@?o@Eq@IcC]YKwCWsA?eAF}APwAZU?g@Ge@MyAq@[ASCsBA}ADg@FUHYL}@t@Sf@MdAEhASdAYbAi@fAI\_@x@Y~@Ab@JXj@p@RLlBn@^HjCTt@Cv@BtAWr@c@h@q@
"Denver, CO",2503067,5/8/20 1:14,600,5/9/20 8:26,40,28,cqgqF`vt_Sk@CODk@XUOWW]Qe@@YHYb@SfAc@hA_@Vc@Re@P]FsACy@Q_Ae@yAc@qAUa@C_BDm@FkA@iAFaAAi@GaABwAM]Ks@K_AUa@Ge@BYA{ADq@FkBb@a@Bk@CWEaAa@k@O_AOsA?i@C}BBu@TUP[`@Sj@Mt@GJ?^Fb@An@c@bAKv@o@nAy@`CCf@VZXLTFXL~@Xf@T^DxAEr@Lv@TRCn@@\AJGTU\c@^[\SRWJUJIXQXI`@BnBVDCJ?t@\T@`@H|@Dn@?ZCx@?lAF|@NnBh@~@Px@HbADxCQnAFjAK`ABnCRx@GnAUhBOzACl@G\IXUf@m@R_@JYV_ALo@?qAD]@k@AeACk@[wAe@{A
"Denver, CO",3999478,5/8/20 1:14,660,5/9/20 8:27,111,70,y|xqFph`aSB`@XLL?CQJBd@CBd@a@f@{@p@?LH?FMFBP?NDPM`@Ch@QOP]h@
"Denver, CO",1764828,5/8/20 1:15,616,5/9/20 8:27,86,60,scsqFzae`SFDZHTEd@i@VDXRf@Nn@?~@I~@?\Fx@V^Fz@D`@J\D^A^ItAEVEbAI\?x@F^CVIv@c@t@Y`@Ip@Ip@B\i@l@oAl@_@tBuBf@s@\}@RcAFkAIeASyACaAKcAg@u@]w@c@yBg@y@c@eAYwAEe@Di@F]L[bBgCPa@Ja@ReA@wBNeBJe@Zw@F]CwABaBDqBN_CXsBHiAPaA^{@De@CoBEi@OkAm@o@_@UUK]E_B`@WNYTm@n@i@z@{@zAeBrDKZOz@MZ_@|AUhBI^_@fAMbAO~@EdAEV[dAAfAEd@SX]FY@_Ae@]GWAi@@WFa@NcBz@qAj@[P]\{CzAeAn@u@j@a@H]RURU\Q`@Wt@MPOpCLjBN|@Zp@LLNJXJVB^?NVE`@UfA@`@b@fBLbBSnBWhBa@`ACdA@n@ON_@VOXI^@f@Jd@
"Denver, CO",5384435,5/8/20 1:17,618,5/9/20 8:27,122,88,_xrqFj|r_SOa@?ULgAAQMm@OsAMo@AcAGeAOsAEcAQmBGiEEs@@y@GoCD_A?iA?cCCy@BeDIsADs@H_GIyDBmAAeA@kA?q@DeB?mBGq@DeBKoA?QF{E@mDNwBFo@H_@@Q?gCCo@
"Denver, CO",3571141,5/8/20 1:18,879,5/9/20 8:28,219,133,i{rqFdfp_SCZ@ZGX@PHXGX@j@E`@A\DX@p@Ah@Bn@C\B^AtAG|@@x@Et@BNAZF|@BdACd@OdAGrAV~BG~@Hv@@r@KpA?R@TAb@Ft@D`AKvA?vBBX
"Denver, CO",2544671,5/8/20 1:19,673,5/9/20 8:28,139,65,we|pFhsm_SMTF^|BvC^l@h@t@VPd@v@HZHj@@VG`@S`@UX_@V[Ja@H]BYAmCKa@@e@H{@h@eCtBgBnAUDUBq@KkBs@UO
"Washington, DC",3436109,5/8/20 23:48,1465,5/9/20 8:28,153,75,}}ilFxvguM`AeBv@oAr@u@rFsGfCmD~@eAVc@t@cAXe@Z]v@kA\c@nFoIxBiE
"Washington, DC",4772607,5/8/20 23:48,2033,5/9/20 8:29,249,145,owjlFpgduMB]EiE@o@C}BK{BFuCCsBBi@AyDIaC@a@CiAE_@AgBKuAHwCA}BC_@@{A
"Washington, DC",5792801,5/8/20 23:48,2187,5/9/20 8:29,286,175,cyjlF|fbuMAIAo@BKAmABk@@oACIBM?WE}@Be@EOAU@_A@SGsB@QFI?UCIGCCGBG
"Washington, DC",2539276,5/8/20 23:48,3110,5/9/20 8:30,349,222,{tjlFxbfuMBfFBh@?zFDjDAn@@xDDvB?bI
"Washington, DC",5946689,5/8/20 23:49,2552,5/9/20 8:30,371,188,oeklFb{huMa@NY?k@Ls@r@cB`Aa@XwAf@u@Ne@FiA@iA@qACW@q@C}B@{@Ky@EoCGc@BkDl@s@NeAZ_A^
"Washington, DC",3854597,5/8/20 23:49,2972,5/9/20 8:30,344,222,_njlF|mguMAe@De@EuC?{CK_IAmBD_FGaADmAE}D@]
"Washington, DC",3714146,5/8/20 23:49,1553,5/9/20 8:31,223,112,i}ilFpoiuMYgAk@sCuCsKs@aD_BoGa@iAWmAOg@
"Washington, DC",2142569,5/8/20 23:49,1782,5/9/20 8:31,269,150,oyllFfykuM{LsE{CcAeDqA
"Washington, DC",9902787,5/8/20 23:49,2809,5/9/20 8:31,431,236,_yllFdfiuMAJBFZ?TKl@Mf@]VGr@KTIVC\IVEL@NI`@Ib@QjAEZG`@?^LTDd@IVHVAd@JLCZ@f@C~@Nr@Gf@@VAN@x@ARB^?h@DLCPA^EVKd@MjAc@lBgATI\i@
"Washington, DC",1394677,5/8/20 23:50,2456,5/9/20 8:32,262,153,injlFj|euMNj@?POhAC`ADrAMrC@tCAbABhCAjDA`ABbCS~CLpBBlA`@|@
"Washington, DC",3340047,5/8/20 23:50,1629,5/9/20 8:32,181,104,iwjlF|ncuMJGDOAUOo@Iu@@{@Gm@AU@e@DQC}@Dy@CaB@]LsACs@@}@C]EmACEEg@M]CyBCQ?_AVLCqBEg@LmBMwA?oAQeA@SL]@_AEuB?UJi@?SES?}@Es@AWMi@?o@Cs@@u@I_BCwA?WBY
"Washington, DC",2212730,5/8/20 23:50,1361,5/9/20 8:32,238,137,_nnlFlahuMFCDBRb@?hAC`CBl@D^J\Nb@l@xAX`@nBpBt@b@ZL`Cz@`DlAnAf@zAt@XHb@VZZVNRFP?LDr@bAXFn@DhAN\Jl@VZBb@CPBFNp@Tx@n@pE@NBBD
"Washington, DC",1605212,5/8/20 23:50,2274,5/9/20 8:33,427,269,ennlFbahuMIR?jCIb@UZMM
"Washington, DC",7608263,5/8/20 23:50,2434,5/9/20 8:33,359,220,aaklFpxhuMtByA`CqCb@mATa@h@yAl@_CXQ
"Washington, DC",3950863,5/8/20 23:50,1519,5/9/20 8:33,212,107,o_jlFrliuMyAkFcAaEyDqNg@_C
"Washington, DC",3466973,5/8/20 23:51,1560,5/9/20 8:34,215,113,kkjlFnghuMf@xAh@fCb@tAt@lC^~AzAdFnAxEbA|DRj@^zA
"Washington, DC",4304353,5/8/20 23:51,2486,5/9/20 8:34,340,208,iwjlFzwcuMCTB^ANDtACrFBtACb@@R@PXzBT`AVz@?LE\w@hA]p@[pA
"Washington, DC",3950811,5/8/20 23:51,2320,5/9/20 8:34,247,151,qtjlFvmguMHiA?mABs@Ak@K{@EiB@{@AI@g@Hs@EgAAsCGeC@iADaAGqAAiCGyA
"Washington, DC",1347203,5/8/20 23:51,1957,5/9/20 8:35,214,132,sujlFjeeuMM]Ic@Cc@?a@Bc@Hc@Vo@
"Washington, DC",11165903,5/8/20 23:52,962,5/9/20 8:35,128,76,yhjlFrseuMb@{EFeET_CJiBAkAE}@c@kDEm@
"Washington, DC",8475241,5/8/20 23:52,846,5/9/20 8:36,72,38,_aklFf{guMh@ArAKpAHz@@
"Washington, DC",8427705,5/8/20 23:54,552,5/9/20 8:36,86,54,omvlFdfguMDh@Mt@KJC`@BLXOt@UXDTLj@Lh@P
"Washington, DC",6888088,5/8/20 23:54,541,5/9/20 8:36,65,21,syelFtgcuMyB|@m@^w@`@g@PcB|@_@J{Ax@_@VYJ_B`Ak@PeBz@a@Jc@\a@NgClAc@VcAz@w@`@c@b@OLUJk@d@SJeAv@oBjAgA~@QHEECKHDBBAH[\e@b@Wb@{AlAa@VOR_BzAuAlB_@Xw@z@OVi@p@O\oD~D]x@}@hAi@bAk@~@IHUDW^KVs@`AK^y@~A
"Washington, DC",6413215,5/8/20 23:55,612,5/9/20 8:37,56,17,qjslFjotuMT[|BcBr@c@`@OBG`@Ox@g@|CsA~A}@XUrAu@`@St@e@VI\IPKTIdBaAt@i@bAm@ZI~@a@RG`@Q~@q@h@[h@e@bAw@x@u@l@a@zBqBp@u@n@{@VY`AyAp@qAZc@|@cBn@_AHYz@mAvAiB\m@zBmDFMHG~@uAb@c@T]|@_Aj@a@pAiATURObA}@p@e@j@k@\QXS
"Washington, DC",5514148,5/8/20 23:55,1332,5/9/20 8:37,135,76,g~llFp_juM_@lAe@nAKd@I|@G|AGt@o@tEIjAWlAk@fBOp@Wd@Qd@k@pCWpBK`@
"Washington, DC",3383798,5/8/20 23:56,562,5/9/20 8:37,123,90,otjlFrf_uM?m@HiBCuCLe@Bu@Ga@Kc@K}AA_@DiBJaBMq@?sBOkB@_@Jy@@o@BSFO?UK{AGkCJkBEg@P]Ba@GUEgABYCqAFoFGaADgCA}CF{AM}BBwAAu@
"Washington, DC",2598844,5/8/20 23:56,1466,5/9/20 8:38,200,101,u~ilFjoiuM}@{CoBiHOo@Kk@Oe@SaASy@Uo@{@oDuAeFi@}B
"Minneapolis, MN",10075405,5/8/20 23:58,1311,5/9/20 8:38,279,149,magqGptoxPJHJDBH~@KZQt@q@p@g@`@q@NMl@AXE\D
"Minneapolis, MN",10768444,5/8/20 23:58,853,5/9/20 8:38,175,95,ohgqGhvzwPrAKnBSh@Cd@GpAGb@MxBKtB?f@Db@HnADZ?lAHf@?tBYd@M`@Qh@Ed@@bDMh@Bd@Ld@Lb@Td@P
"Minneapolis, MN",10603605,5/8/20 23:58,717,5/9/20 8:39,140,71,madqGr{ywPQNQFiARMFUB_@J[FKHYBm@Ki@OgAOu@Qk@IsA[SI]e@Ce@GSAY?{@Ek@EI]u@]UQGM?ONi@t@IXOZSTk@\_@HG?OFQ?i@CGIWMWEyAi@_AGg@QOCi@Sg@G]Kc@GSFOCe@[YKUBqAQu@Us@GI@
"Seattle, WA",8720197,5/9/20 0:55,731,5/9/20 8:39,92,51,}m|aHp`ejVGKEm@GQ_@YIY?EPSVm@DQJUFcABsAD]BIn@w@TKn@e@n@QNMBGAGEGyAcAIOIg@?OBWLc@l@e@RUTMJQ@QE]a@m@Qe@YYE[?]H]JSTSp@]NMHIPk@D[?aANy@J[R_AHYBcAE}@BcAZgBHo@@a@^_Cr@uC\k@z@qA`@GRGXS^OJId@m@ROh@QTEn@C|@IVBFC\YXa@N@XG
"Seattle, WA",8321058,5/9/20 0:55,804,5/9/20 8:39,135,98,qv}aH|eniVYTc@t@WNEDk@pAe@p@Sd@MRM^KbA?p@IlBFrAJn@f@zAHl@J`BLz@Bl@Cr@Ip@Qp@i@n@MVY^q@jA{BxCg@`ASZIXBz@PbAD^Cz@Nz@PxBVjBDLRR
"Seattle, WA",6597314,5/9/20 0:56,629,5/9/20 8:40,113,64,o_naHdakiVvFk@x@Q`@STEZCV?TLv@NlA^t@l@vAL~@^r@JTH`Az@l@Jv@^p@`@t@\v@Tv@FfDGTCRI~Aw@NOR]
"Seattle, WA",6540897,5/9/20 0:56,698,5/9/20 8:40,96,48,iggaH~nciVP_@X_@VUVEvAENELG`Ao@ZQREXAnAa@RCRB
"Seattle, WA",5872298,5/9/20 0:56,806,5/9/20 8:40,97,56,_}{aHbybjVx@e@RG\E~A}Ad@S\?^G^Kj@?n@_@|@@LDRQ
"Seattle, WA",4546325,5/9/20 0:56,588,5/9/20 8:41,106,52,}`maHzgkiVGGo@e@i@i@a@Sk@Q[@UD{@B{BKYDeDKsC?cAI]?
"Seattle, WA",2297754,5/9/20 0:57,606,5/9/20 8:41,66,43,mr{aHv_fjVn@CVELIX[JWVQPEb@[r@W|@CVC~A@LEVQJUPUHa@?GXaBN[F]Be@@gAPcBAWM[CWJUn@]^KTQ`CaCxAqB
"Seattle, WA",913713,5/9/20 0:57,1095,5/9/20 8:41,196,118,wfvaHbwriV_@Y]KsBSaAQOIa@m@_@a@k@KWAODc@XgAd@kAd@o@Po@XqAPsAHgAGu@B}@JwA?SAwBCYCw@?_AF}BGc@@u@?c@D}@DY?_@EmA@